Re,alpha,CL,CD,CM
20000,-16,-0.4426305321970513,0.18417319829737983,0.0022506979540786497
20000,-15.5,-0.4254246698734211,0.17870801817411336,0.0005586754856572425
20000,-15,-0.40810446980815185,0.17305272955724055,-0.0008471484770193901
20000,-14.5,-0.3901338787681666,0.16710317639311265,-0.0017330778192553862
20000,-14,-0.3717150865773076,0.16089970928677344,-0.0021370792710121746
20000,-13.5,-0.3533896117126125,0.1545709585630041,-0.0023333850875572335
20000,-13,-0.33374834444654466,0.1480328686724797,-0.002272163352213379
20000,-12.5,-0.3107464236653956,0.1411282478980673,-0.0017411058543936805
20000,-12,-0.28524084982866144,0.1337829238651217,-0.0009807199536514077
20000,-11.5,-0.2569208581468956,0.12585087726115177,-0.0005375592216847888
20000,-11,-0.20710927299775073,0.11503325249138455,-0.004501658403476422
20000,-10.5,-0.11017228951906277,0.09867514899264389,-0.018707720869949936
20000,-10,-0.03646879915896334,0.08703921374199118,-0.030257194193545917
20000,-9.5,-0.006722274390903282,0.08102862708693342,-0.03423098607333849
20000,-9,0.01303813276478466,0.07666714132361908,-0.03604440915769555
20000,-8.5,0.03324241113855314,0.07275347493989129,-0.037393879459725575
20000,-8,0.04394848217195657,0.06974430526645566,-0.036528742475019554
20000,-7.5,-0.00007487651498788717,0.06968568853367428,-0.02562408033255847
20000,-7,-0.12477011626144573,0.0737645324301144,-0.002071006189234635
20000,-6.5,-0.23904652890335348,0.07740241075672318,0.013513410257136607
20000,-6,-0.31928041158517145,0.07765311385056832,0.016589291223623518
20000,-5.5,-0.36842263347847753,0.07465741348998452,0.011207726446828216
20000,-5,-0.36355292517413,0.06786144790454711,-0.003374024550609362
20000,-4.5,-0.31721296944242794,0.06006874532574544,-0.020074635066887832
20000,-4,-0.24922744007015182,0.054109047487747815,-0.03198764283787822
20000,-3.5,-0.18308071703408985,0.04952136778717265,-0.03904390385403213
20000,-3,-0.1278121646197966,0.04610675621721337,-0.04298108566364812
20000,-2.5,-0.08157717974900427,0.04374557845822747,-0.044387525771270385
20000,-2,-0.03285871716297148,0.04191736169009992,-0.04515129756501501
20000,-1.5,0.024128503725054345,0.0406618452827088,-0.047266326006317125
20000,-1,0.07322963104129171,0.040746325071606415,-0.049189269562587914
20000,-0.5,0.11057092259274093,0.042517011445854666,-0.05013237772542557
20000,0,0.1431396466947725,0.04526037795495912,-0.050776243444252266
20000,0.5,0.17408639703243486,0.04820258740299678,-0.05150893051992106
20000,1,0.2043976363784784,0.05119784943841913,-0.05240504480972061
20000,1.5,0.23442553699510377,0.05432110190841491,-0.05343605309254514
20000,2,0.26413361343674585,0.057649143924897624,-0.054555437269931326
20000,2.5,0.29324180585656684,0.061233528107042745,-0.05571938068362012
20000,3,0.3214170515857113,0.0651035986385033,-0.056896680059336305
20000,3.5,0.3484157059741493,0.06927128806345864,-0.058076093012566776
20000,4,0.37412872226077676,0.07373503153437805,-0.05926426379530817
20000,4.5,0.39857754469773365,0.07848148298328968,-0.0604798428734997
